genome,gene,n_tips,n_internal_branches,n_internal_with_alrt,n_internal_with_ufboot,n_zero_alrt,frac_zero_alrt,n_low_alrt_lt_thr,frac_low_alrt_lt_thr,n_low_ufboot_lt_thr,frac_low_ufboot_lt_thr,n_short_bl_internal,frac_short_bl_internal,mean_alrt_internal,median_alrt_internal,mean_ufboot_internal,median_ufboot_internal,mean_bl_internal,median_bl_internal
A353,5974,2541,2539,2538,2538,1244,0.4899566758566365,1396,0.5498227648680583,1127,0.44387554155179204,1063,0.4186687672311934,41.32005516154456,24.049999999999997,70.10244286840032,86.0,0.003076677367809301,0.00144409235
A353,5977,2192,2190,2189,2189,1057,0.482648401826484,1228,0.5607305936073059,922,0.42100456621004567,877,0.4004566210045662,41.0945637277296,33.0,69.96802192782093,89.0,0.004017874264047505,0.0017230956
A353,5980,2193,2191,2190,2190,1077,0.49155636695572796,1199,0.5472387037882246,1041,0.4751255134641716,931,0.4249201277955272,41.34872146118722,20.2,69.33470319634704,82.0,0.003186648632283105,0.00151738715
A353,5981,2438,2436,2435,2435,1059,0.43472906403940886,1275,0.5233990147783252,1052,0.4318555008210181,876,0.35960591133004927,45.31084188911704,54.9,69.65092402464066,89.0,0.004149348218603686,0.0014487292
A353,5990,1877,1875,1874,1874,1011,0.5392,1144,0.6101333333333333,918,0.4896,843,0.4496,36.28078975453572,0.0,68.2513340448239,81.0,0.004930087779775882,0.0023914576
A353,6000,2086,2084,2083,2083,1115,0.5350287907869482,1230,0.5902111324376199,984,0.472168905950096,944,0.45297504798464494,37.78319731156985,0.0,66.99471915506481,82.0,0.0034370186093134886,0.0016048114
A353,6004,2550,2548,2547,2547,1171,0.4595761381475667,1342,0.5266875981161695,1103,0.43288854003139715,971,0.38108320251177397,43.872555948174266,48.7,71.42402826855124,87.0,0.004610504126226945,0.0017430297
A353,6026,2243,2241,2240,2240,970,0.43284248103525214,1178,0.5256581883087907,917,0.4091923248549755,813,0.3627844712182062,44.70397321428575,52.7,72.50669642857143,88.0,0.003413068434508928,0.00146686665
A353,6029,2576,2574,2573,2573,1136,0.44133644133644134,1321,0.5132090132090132,1023,0.3974358974358974,936,0.36363636363636365,45.352739992227,63.8,73.14691022153129,92.0,0.003137224504858138,0.0011862742
A353,6034,1910,1908,1907,1907,1087,0.5697064989517819,1204,0.6310272536687631,963,0.5047169811320755,878,0.46016771488469604,34.43807026743576,0.0,66.11903513371789,78.0,0.0037025749264813813,0.0015511668
A353,6038,2600,2598,2597,2597,1102,0.4241724403387221,1326,0.5103926096997691,1097,0.422247882986913,914,0.35180908391070054,46.51451675009618,64.9,72.50481324605313,89.0,0.0034620241337697372,0.0012968203
A353,6048,1776,1774,1773,1773,1194,0.673055242390079,1261,0.7108229988726043,966,0.5445321307779031,1062,0.5986471251409244,25.933164128595617,0.0,63.92103778905809,75.0,0.0034304485681895046,2.7244e-06
A353,6050,2079,2077,2076,2076,1106,0.5324987963408763,1254,0.6037554164660568,930,0.44776119402985076,956,0.4602792489167068,37.233959537572254,0.0,69.20231213872832,84.5,0.0032590504500481757,0.0012679144
A353,6056,2833,2831,2830,2830,1320,0.4662663369833981,1580,0.5581066760861886,1299,0.4588484634404804,1044,0.3687742847050512,41.89745583038869,33.95,70.42756183745583,83.0,0.00457342460388693,0.0017333521
A353,6064,2333,2331,2330,2330,1079,0.4628914628914629,1250,0.5362505362505362,1028,0.441012441012441,910,0.39039039039039036,42.9727467811159,41.650000000000006,68.94592274678112,87.0,0.0040215369884549455,0.00162233555
A353,6068,1821,1819,1818,1818,1240,0.6816932380428807,1311,0.7207256734469488,1007,0.5536008796041781,1113,0.6118746564046179,25.40231023102308,0.0,63.56435643564357,73.5,0.003656646763256345,2.7442e-06
A353,6072,2453,2451,2450,2450,1256,0.5124439004487964,1426,0.5818033455732354,975,0.397796817625459,1047,0.42717258261933905,38.959020408163234,0.0,75.37918367346938,90.0,0.0036839854360408114,0.00156480435
A353,6114,1990,1988,1987,1987,1024,0.5150905432595574,1147,0.5769617706237424,939,0.4723340040241449,881,0.443158953722334,38.76260694514341,0.0,66.86663311524912,83.0,0.003942639683392027,0.0017827227
A353,6119,2860,2858,2857,2857,1063,0.3719384184744577,1327,0.4643107067879636,1109,0.3880335899230231,854,0.2988103568929321,52.06198809940489,74.8,72.38186909345467,92.0,0.0042669985753587885,0.0011964464
A353,6128,2514,2512,2511,2511,677,0.2695063694267516,967,0.38495222929936307,843,0.3355891719745223,560,0.2229299363057325,58.66662684189555,77.5,79.69454400637197,92.0,0.007663214136240548,0.0037128318
A353,6130,2411,2409,2408,2408,1347,0.5591531755915318,1473,0.6114570361145704,1218,0.5056039850560399,1183,0.49107513491075133,35.50793189368764,0.0,65.39451827242524,79.0,0.004537990302990022,0.00029973955
A353,6148,2152,2150,2149,2149,1191,0.553953488372093,1326,0.6167441860465116,1058,0.49209302325581394,1035,0.4813953488372093,35.56905537459288,0.0,66.45556072591903,81.0,0.003985080326430895,0.0016494684
A353,6150,2401,2399,2398,2398,1123,0.4681117132138391,1276,0.5318882867861608,1111,0.46310962901208835,947,0.39474781158816175,43.189324437030876,42.3,71.35946622185155,83.0,0.00428507220696413,0.00155467385
A353,6164,1760,1758,1757,1757,974,0.5540386803185438,1087,0.6183162684869169,844,0.4800910125142207,863,0.4908987485779295,35.23608423449059,0.0,65.19863403528743,83.0,0.004352817585543528,0.0002533127
A353,6175,2681,2679,2678,2678,989,0.36916759985069053,1222,0.45614035087719296,1290,0.48152295632698766,850,0.3172825681224337,51.74548170276323,74.6,69.70052277819268,81.0,0.004157738101792373,0.00148392255
A353,6176,2427,2425,2424,2424,966,0.39835051546391753,1222,0.5039175257731959,884,0.3645360824742268,798,0.3290721649484536,48.43791254125416,68.30000000000001,74.18399339933994,91.0,0.0030826871283003267,0.00129273125
A353,6198,2186,2184,2183,2183,1211,0.5544871794871795,1344,0.6153846153846154,1108,0.5073260073260073,1030,0.4716117216117216,35.700137425561216,0.0,66.71461291800274,78.0,0.0037750194716903297,0.0019011841
A353,6216,2653,2651,2650,2650,1378,0.5198038476046775,1563,0.5895888344021124,1227,0.46284420973217655,1146,0.43228970199924555,38.47211320754719,0.0,69.2366037735849,84.0,0.002904396515622624,0.0010523986000000002
A353,6221,2342,2340,2339,2339,1124,0.48034188034188036,1289,0.5508547008547009,1078,0.46068376068376066,935,0.3995726495726496,41.978281316802004,32.4,69.33604104318084,86.0,0.003856859680889264,0.0014608033
A353,6226,2473,2471,2470,2470,944,0.3820315661675435,1181,0.4779441521651153,1083,0.43828409550789155,789,0.31930392553622017,50.42514170040483,73.85,70.03036437246963,86.0,0.004346622653684207,0.0019256253
A353,6227,2497,2495,2494,2494,1506,0.6036072144288577,1644,0.6589178356713427,1333,0.5342685370741483,1329,0.5326653306613226,31.347955092221333,0.0,63.66399358460305,74.0,0.0025012503831595783,2.8781499999999997e-06
A353,6238,2897,2895,2894,2894,1081,0.37340241796200346,1337,0.4618307426597582,1096,0.37858376511226255,867,0.2994818652849741,51.399896337249515,74.6,74.9239806496199,92.0,0.005032725345058741,0.00201183805
A353,6258,2288,2286,2285,2285,1095,0.479002624671916,1256,0.5494313210848644,1072,0.4689413823272091,929,0.40638670166229224,42.067352297593,32.6,68.97067833698031,84.0,0.0032104537226258258,0.0011223403
A353,6265,2396,2394,2393,2393,1222,0.5104427736006684,1391,0.5810359231411864,1059,0.4423558897243108,1027,0.4289891395154553,38.79356456330966,0.0,70.13832010029252,86.0,0.003360852194149599,0.0014659711
A353,6270,2018,2016,2015,2015,1305,0.6473214285714286,1399,0.6939484126984127,1072,0.5317460317460317,1135,0.5629960317460317,28.019553349875952,0.0,65.49330024813895,74.0,0.0032949606593548433,2.7161e-06
A353,6274,1873,1871,1870,1870,1024,0.547300908605024,1152,0.615713522180652,971,0.5189738107963656,892,0.4767504008551577,35.94978609625664,0.0,62.479144385026736,77.0,0.0038887727606951895,0.00141512395
A353,6282,1976,1974,1973,1973,947,0.4797365754812563,1082,0.5481256332320162,777,0.39361702127659576,827,0.41894630192502536,41.543689812468315,37.2,74.42980233147492,89.0,0.004321747474455144,0.0021644637
A353,6284,2400,2398,2397,2397,767,0.31984987489574646,1067,0.44495412844036697,933,0.3890742285237698,608,0.2535446205170976,54.430496453900716,75.5,74.83729662077597,90.0,0.005222496850896948,0.0022399277
A353,6298,2665,2663,2662,2662,1716,0.6443860307923395,1847,0.6935786706721743,1474,0.5535110777318814,1505,0.565152084115659,28.107550713749035,0.0,60.93200601051841,71.0,0.002286101723854242,2.8339e-06
A353,6299,2504,2502,2501,2501,1458,0.5827338129496403,1577,0.6302957633892886,1364,0.5451638689048761,1312,0.5243804956035172,33.96165533786487,0.0,62.84646141543383,72.0,0.003806962472051168,2.8821e-06
A353,6303,2686,2684,2683,2683,1899,0.7075260804769001,1985,0.7395678092399404,1564,0.5827123695976155,1657,0.6173621460506706,23.50294446515095,0.0,60.752143123369365,67.0,0.0027214090688408555,2.5728e-06
A353,6318,2608,2606,2605,2605,889,0.3411358403683807,1156,0.44359171143514964,963,0.36953184957789714,740,0.283960092095165,53.189827255278274,75.6,76.11401151631478,92.0,0.0031370141851055668,0.0011841063
A353,6320,2493,2491,2490,2490,908,0.36451224407868327,1165,0.4676836611802489,951,0.3817743877960658,723,0.2902448815736652,51.11457831325292,74.1,74.64618473895582,90.0,0.003973016783975905,0.00157021845
A353,6363,2568,2566,2565,2565,909,0.3542478565861263,1188,0.46297739672642246,994,0.387373343725643,757,0.29501169134840216,52.09056530214416,74.7,75.62378167641326,91.0,0.004162795262962964,0.0016838842
A353,6366,2803,2801,2800,2800,1711,0.6108532666904677,1870,0.667618707604427,1601,0.5715815780078544,1490,0.5319528739735808,31.316535714285664,0.0,60.68714285714286,69.0,0.003998230796857154,2.857e-06
A353,6373,2448,2446,2445,2445,1149,0.4697465249386754,1344,0.5494685200327064,1050,0.42927228127555195,987,0.40351594439901883,42.281799591002084,37.5,74.0319018404908,88.0,0.003320667256114525,0.0012235753
A353,6376,1973,1971,1970,1970,841,0.42668696093353625,990,0.502283105022831,769,0.39015728056823945,696,0.3531202435312024,46.02284263959385,69.45,73.53045685279187,90.0,0.005684262554010164,0.00156106755
A353,6378,2535,2533,2532,2532,1038,0.40979076194236086,1255,0.49545992893801816,1156,0.4563758389261745,847,0.33438610343466246,47.768680884676144,71.8,71.16587677725119,83.0,0.004807776500908359,0.00148394395
A353,6379,2416,2414,2413,2413,1717,0.7112676056338029,1798,0.7448218724109362,1348,0.5584092792046396,1480,0.6130903065451533,23.211520928305003,0.0,62.10526315789474,70.0,0.003315029462702027,2.7029e-06
A353,6384,2496,2494,2493,2493,796,0.3191659983961508,1077,0.4318364073777065,888,0.35605453087409783,645,0.25862068965517243,54.052266345768125,75.5,79.10790212595266,92.0,0.005840708028800665,0.0026024635
A353,6387,2174,2172,2171,2171,1067,0.4912523020257827,1248,0.574585635359116,1005,0.462707182320442,919,0.4231123388581952,40.825011515430674,15.5,70.61400276370337,84.0,0.004208601274712112,0.0012524069
A353,6393,2413,2411,2410,2410,938,0.3890501866445458,1153,0.47822480298631276,1053,0.436748237245956,768,0.31854002488593947,49.53120331950212,73.7,70.46597510373444,86.0,0.004577516848091283,0.0020964901
A353,6398,2614,2612,2611,2611,1747,0.6688361408882083,1865,0.7140122511485452,1534,0.5872894333843798,1464,0.5604900459418071,26.207353504404413,0.0,58.37839908081195,65.0,0.003833654423669087,2.7478e-06
A353,6401,2472,2470,2469,2469,1045,0.4230769230769231,1275,0.5161943319838057,1079,0.4368421052631579,895,0.3623481781376518,46.186796273795025,63.9,69.48926690968003,88.0,0.005465125325880916,0.0017173086
A353,6404,2399,2397,2396,2396,1225,0.5110554860241969,1402,0.5848977889027952,1123,0.4685022945348352,1021,0.4259491030454735,38.77959098497491,0.0,68.8280467445743,84.0,0.0037170601773789595,0.0014941804499999998
A353,6405,2715,2713,2712,2712,955,0.3520088462956137,1204,0.4437891632878732,1054,0.38849981570217473,789,0.29082196830077406,52.8720132743362,75.4,74.75258112094396,92.0,0.005901042415818592,0.00208954035
A353,6406,2440,2438,2437,2437,1019,0.41796554552912224,1207,0.4950779327317473,967,0.396636587366694,833,0.3416735028712059,47.20000000000002,71.4,74.22445629872794,91.0,0.003949696698030373,0.0013310059
A353,6407,2120,2118,2117,2117,1166,0.550519357884797,1293,0.6104815864022662,1050,0.49575070821529743,997,0.4707271010387158,35.83953708077475,0.0,67.20689655172414,80.0,0.004583054103023138,0.0019688427
A353,6412,2141,2139,2138,2138,930,0.43478260869565216,1114,0.5208041140719962,813,0.3800841514726508,787,0.36792893875642824,45.13952291861552,57.75,74.44293732460243,92.0,0.004789737944246963,0.00183283385
A353,6420,2433,2431,2430,2430,1105,0.45454545454545453,1283,0.5277663512957631,1037,0.42657342657342656,931,0.3829699712052653,43.97868312757201,50.15,73.48518518518519,87.0,0.004169518858065842,0.00150047505
A353,6430,1976,1974,1973,1973,1470,0.7446808510638298,1544,0.7821681864235056,1138,0.5764944275582573,1307,0.6621073961499493,19.84353775975671,0.0,64.38672072985301,68.0,0.01112351831008609,2.4499e-06
A353,6432,2470,2468,2467,2467,1414,0.5729335494327391,1538,0.6231766612641815,1179,0.47771474878444087,1231,0.49878444084278767,34.70056749087959,0.0,67.76611268747466,83.0,0.004687355864937144,1.42076e-05
A353,6439,2241,2239,2238,2238,1277,0.5703439035283608,1408,0.6288521661456007,1117,0.49888343010272446,1103,0.49263063867798124,34.452993744414684,0.0,65.45397676496871,80.0,0.0036316906481679923,0.0001017815
A353,6447,2132,2130,2129,2129,1125,0.528169014084507,1273,0.5976525821596245,973,0.4568075117370892,973,0.4568075117370892,37.34354156881165,0.0,68.79990605918272,84.0,0.00471698082555191,0.0025470923
A353,6448,2829,2827,2826,2826,1647,0.5825963919349133,1807,0.6391934913335692,1343,0.47506190307746726,1390,0.4916873010258224,33.27399150743103,0.0,68.64366595895258,82.0,0.002289101191932052,4.7071949999999996e-05
A353,6449,1791,1789,1788,1788,1323,0.7395192845164896,1372,0.76690888764673,1084,0.6059250978200111,1212,0.6774734488541084,21.06968680089486,0.0,55.616331096196866,58.0,0.0031723972856823254,2.47835e-06
A353,6454,2623,2621,2620,2620,1489,0.5681037771842808,1634,0.6234261732163296,1273,0.48569248378481494,1269,0.48416634872186187,34.764961832061125,0.0,67.64389312977099,82.0,0.002958485775419852,0.00014793865000000002
A353,6457,2694,2692,2691,2691,1464,0.5438335809806835,1617,0.600668647845468,1210,0.44947994056463597,1207,0.4483655274888559,36.72694165737648,0.0,68.95131921218878,86.0,0.005568065917874406,0.0019260052
A353,6458,2656,2654,2653,2653,1060,0.39939713639789,1294,0.4875659382064808,1170,0.440844009042954,895,0.3372268274302939,48.24504334715416,72.8,72.0991330569167,85.0,0.0025679697525065946,0.0010012653
A353,6459,2313,2311,2310,2310,1025,0.44353093898745133,1222,0.5287754218952835,1031,0.44612721765469493,876,0.37905668541756815,44.784372294372226,50.849999999999994,68.80649350649351,87.5,0.004948215202337645,0.0015959893499999998
A353,6460,2078,2076,2075,2075,958,0.4614643545279383,1113,0.5361271676300579,830,0.39980732177263967,827,0.3983622350674374,44.1278554216868,46.6,72.63421686746987,92.0,0.003930827088385538,0.0012027905
A353,6462,2350,2348,2347,2347,1044,0.444633730834753,1231,0.5242759795570698,936,0.3986371379897785,877,0.37350936967632026,44.59049850873461,56.1,72.67234767788666,88.0,0.003368835823476776,0.0013117509
A353,6483,2562,2560,2559,2559,1025,0.400390625,1245,0.486328125,1059,0.413671875,858,0.33515625,48.44196951934347,72.5,73.88745603751465,89.0,0.005894464204493938,0.0021232139
A353,6488,2638,2636,2635,2635,1195,0.4533383915022762,1401,0.5314871016691958,1189,0.45106221547799696,1021,0.3873292867981791,44.16527514231494,46.0,73.04440227703985,86.0,0.005273978569639457,0.0016266865
A353,6492,2420,2418,2417,2417,1219,0.5041356492969397,1392,0.575682382133995,1152,0.47642679900744417,1086,0.4491315136476427,39.38229209764176,0.0,67.52130740587505,83.0,0.004287676605750927,0.0018324107
A353,6494,2525,2523,2522,2522,960,0.380499405469679,1220,0.48355132778438364,975,0.3864447086801427,770,0.30519223147047164,49.609040444092045,73.0,74.52299762093577,90.0,0.0036409049263283065,0.0015097636
A353,6496,1936,1934,1933,1933,1017,0.5258531540847984,1163,0.6013443640124095,895,0.4627714581178904,874,0.45191313340227507,37.17625452664253,0.0,68.26694257630626,84.0,0.0030024239058458586,0.0014199596
A353,6500,2507,2505,2504,2504,1052,0.41996007984031936,1272,0.5077844311377245,1034,0.4127744510978044,850,0.3393213572854291,46.912739616613486,66.3,73.12220447284345,91.0,0.003049815662460061,0.00111198875
A353,6506,2422,2420,2419,2419,1234,0.5099173553719009,1399,0.578099173553719,1199,0.4954545454545455,1027,0.4243801652892562,39.40934270359655,0.0,66.1529557668458,80.0,0.005995365527945424,0.0019595857
A353,6507,2316,2314,2313,2313,1091,0.47147796024200517,1253,0.541486603284356,1013,0.43777009507346587,931,0.40233362143474505,42.31807176826635,39.3,70.34025075659316,88.0,0.0052894730089494205,0.0019246228
A353,6514,1132,1130,1129,1129,916,0.8106194690265487,933,0.8256637168141593,904,0.8,863,0.763716814159292,15.239592559787422,0.0,38.13374667847653,23.0,0.003199577860850338,2.1982e-06
A353,6526,2220,2218,2217,2217,1185,0.5342651036970244,1344,0.60595130748422,1122,0.5058611361587015,991,0.44679891794409377,36.42404149751914,0.0,67.36220117275597,79.0,0.0041621854092016184,0.0024506664
A353,6527,2785,2783,2782,2782,901,0.3237513474667625,1196,0.4297520661157025,872,0.31333093783686666,741,0.2662594322673374,54.73554996405466,76.6,80.8648454349389,93.0,0.0035435405243709577,0.0015578128999999999
A353,6528,1971,1969,1968,1968,1037,0.526663280853225,1168,0.5931945149822245,909,0.4616556627729812,890,0.45200609446419504,38.14644308943093,0.0,68.46189024390245,84.0,0.00472469825538618,0.0023351962
A353,6531,2322,2320,2319,2319,1330,0.5732758620689655,1453,0.6262931034482758,1138,0.49051724137931035,1179,0.5081896551724138,34.05101336783097,0.0,66.35489435101337,81.0,0.0035071746923242813,2.9671e-06
A353,6532,1962,1960,1959,1959,1403,0.7158163265306122,1457,0.7433673469387755,1145,0.5841836734693877,1272,0.6489795918367347,23.1480857580398,0.0,58.61255742725881,65.0,0.002994472227922418,2.719e-06
A353,6538,2250,2248,2247,2247,1052,0.4679715302491103,1236,0.5498220640569395,882,0.39234875444839856,910,0.40480427046263345,42.388874054294625,41.7,76.12550066755674,89.0,0.004177908784557194,0.0016890482
A353,6540,2078,2076,2075,2075,1328,0.6396917148362236,1436,0.6917148362235067,1141,0.5496146435452793,1105,0.5322736030828517,28.530216867469843,0.0,64.84289156626507,74.0,0.006992386513927695,2.8232e-06
